Sample ID	User ID	Date	Time	ng/ul	A260	A280	260/280	260/230	Constant	Cursor Pos.	Cursor abs.	340 raw	Measurement Type	Serial #	Config.	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350
NF23	 Default 	 5/7/2015 	 11:20 AM 	 204.91 	  4.098 	  2.067 	   1.98 	   2.35 	  50.00 	  230 	  1.741 	  0.034 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.116	1.972	1.914	1.843	1.815	1.757	1.756	1.742	1.724	1.739	1.741	1.753	1.761	1.796	1.833	1.878	1.965	2.052	2.158	2.319	2.479	2.561	2.678	2.821	2.941	3.091	3.210	3.288	3.384	3.492	3.556	3.641	3.736	3.799	3.900	3.970	4.011	4.078	4.111	4.110	4.098	4.067	4.045	3.989	3.904	3.818	3.695	3.587	3.513	3.410	3.308	3.237	3.119	3.006	2.871	2.784	2.636	2.475	2.366	2.208	2.067	1.975	1.834	1.686	1.595	1.459	1.323	1.230	1.089	0.968	0.855	0.771	0.656	0.549	0.491	0.406	0.340	0.299	0.245	0.202	0.162	0.140	0.110	0.082	0.070	0.048	0.037	0.024	0.023	0.019	0.015	0.015	0.016	0.021	0.022	0.020	0.017	0.017	0.013	0.007	0.003	0.002	-0.002	0.000	-0.006	-0.004	0.001	-0.007	-0.006	-0.010	-0.007	-0.006	-0.003	-0.003	0.000	0.001	0.004	0.009	0.002	0.001	0.000	0.001	0.001	0.003	-0.001	0.000	0.000	0.001	0.001	-0.003	-0.006
NF24	 Default 	 5/7/2015 	 11:21 AM 	 231.38 	  4.628 	  2.391 	   1.94 	   2.34 	  50.00 	  230 	  1.981 	  0.069 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.308	2.234	2.159	2.129	2.068	2.020	2.018	1.989	1.972	1.971	1.981	1.979	1.991	2.024	2.064	2.117	2.198	2.315	2.416	2.608	2.773	2.865	3.004	3.159	3.292	3.469	3.612	3.698	3.819	3.935	4.008	4.108	4.208	4.271	4.376	4.455	4.510	4.595	4.630	4.635	4.628	4.598	4.568	4.514	4.416	4.319	4.178	4.058	3.982	3.865	3.758	3.670	3.537	3.412	3.274	3.175	3.011	2.837	2.714	2.545	2.391	2.288	2.118	1.944	1.837	1.684	1.527	1.412	1.250	1.113	0.979	0.882	0.747	0.628	0.561	0.464	0.387	0.344	0.290	0.243	0.198	0.173	0.135	0.106	0.092	0.062	0.045	0.028	0.025	0.019	0.016	0.017	0.021	0.026	0.024	0.024	0.023	0.025	0.022	0.012	0.012	0.014	0.014	0.017	0.013	0.014	0.017	0.013	0.011	0.006	0.001	0.002	0.004	0.001	0.005	0.007	0.008	0.009	0.008	0.003	0.000	-0.002	-0.009	-0.008	-0.010	-0.006	-0.009	-0.005	-0.003	-0.005	-0.008
NF25	 Default 	 5/7/2015 	 11:22 AM 	 126.30 	  2.526 	  1.384 	   1.82 	   1.59 	  50.00 	  230 	  1.593 	  0.863 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.785	1.704	1.696	1.682	1.654	1.626	1.625	1.602	1.591	1.597	1.593	1.587	1.589	1.597	1.604	1.617	1.628	1.671	1.707	1.790	1.856	1.899	1.945	2.007	2.072	2.133	2.193	2.219	2.262	2.303	2.330	2.371	2.406	2.426	2.455	2.487	2.503	2.532	2.539	2.540	2.526	2.511	2.492	2.458	2.407	2.344	2.266	2.199	2.158	2.099	2.051	2.010	1.942	1.883	1.821	1.774	1.693	1.601	1.538	1.458	1.384	1.336	1.254	1.174	1.120	1.046	0.973	0.918	0.838	0.769	0.700	0.651	0.586	0.532	0.497	0.440	0.403	0.380	0.346	0.317	0.291	0.276	0.251	0.233	0.221	0.197	0.185	0.174	0.168	0.155	0.144	0.139	0.140	0.143	0.137	0.126	0.116	0.116	0.109	0.097	0.089	0.082	0.077	0.076	0.068	0.065	0.067	0.056	0.052	0.043	0.038	0.030	0.032	0.030	0.027	0.024	0.026	0.024	0.017	0.010	0.000	-0.006	-0.017	-0.019	-0.029	-0.033	-0.034	-0.037	-0.042	-0.046	-0.055
NF26	 Default 	 5/7/2015 	 11:23 AM 	 159.12 	  3.182 	  1.597 	   1.99 	   2.31 	  50.00 	  230 	  1.378 	  0.103 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.770	1.643	1.580	1.530	1.463	1.386	1.388	1.382	1.369	1.379	1.378	1.383	1.391	1.417	1.444	1.473	1.521	1.595	1.681	1.812	1.925	1.985	2.083	2.194	2.294	2.412	2.505	2.567	2.654	2.732	2.776	2.850	2.918	2.964	3.027	3.076	3.106	3.161	3.192	3.190	3.182	3.159	3.148	3.099	3.030	2.964	2.861	2.770	2.711	2.625	2.546	2.493	2.398	2.312	2.211	2.149	2.034	1.911	1.826	1.703	1.597	1.533	1.416	1.302	1.227	1.125	1.022	0.952	0.844	0.743	0.652	0.585	0.502	0.424	0.380	0.311	0.260	0.229	0.192	0.161	0.131	0.114	0.088	0.069	0.060	0.040	0.029	0.017	0.017	0.014	0.011	0.011	0.009	0.016	0.014	0.015	0.010	0.010	0.007	0.002	0.001	0.000	0.000	0.000	-0.003	-0.001	-0.001	-0.002	-0.005	-0.008	-0.011	-0.013	-0.011	-0.009	-0.003	-0.004	0.001	0.004	0.003	0.001	0.000	-0.002	-0.004	-0.003	-0.009	-0.009	-0.009	-0.009	-0.008	-0.011	-0.021
NF27	 Default 	 5/7/2015 	 11:25 AM 	 101.21 	  2.024 	  1.058 	   1.91 	   2.33 	  50.00 	  230 	  0.869 	  0.035 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.146	1.094	1.011	0.978	0.949	0.903	0.904	0.877	0.861	0.867	0.869	0.871	0.875	0.883	0.896	0.929	0.961	1.001	1.056	1.126	1.208	1.247	1.309	1.371	1.438	1.518	1.578	1.619	1.668	1.716	1.748	1.795	1.835	1.862	1.905	1.933	1.960	2.003	2.026	2.026	2.024	2.016	2.007	1.987	1.949	1.908	1.841	1.785	1.750	1.693	1.647	1.609	1.546	1.492	1.435	1.396	1.324	1.250	1.193	1.120	1.058	1.012	0.931	0.852	0.803	0.733	0.662	0.614	0.541	0.478	0.419	0.375	0.322	0.270	0.240	0.191	0.155	0.139	0.115	0.094	0.073	0.058	0.046	0.037	0.034	0.016	0.008	0.000	-0.001	-0.003	-0.007	-0.007	-0.005	0.002	0.001	0.003	0.005	0.011	0.009	0.005	0.004	0.001	0.002	0.001	-0.005	-0.004	-0.001	-0.002	-0.003	-0.006	-0.009	-0.011	-0.007	-0.005	-0.001	-0.003	0.001	0.003	-0.001	0.000	0.000	0.002	-0.001	0.002	-0.002	0.004	0.003	0.002	0.001	-0.004	-0.012
NF28	 Default 	 5/7/2015 	 11:26 AM 	 128.03 	  2.561 	  1.279 	   2.00 	   2.33 	  50.00 	  230 	  1.101 	  0.046 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.439	1.348	1.265	1.216	1.151	1.122	1.113	1.108	1.095	1.104	1.101	1.115	1.119	1.136	1.156	1.186	1.223	1.293	1.365	1.465	1.566	1.619	1.699	1.775	1.860	1.951	2.024	2.073	2.132	2.195	2.232	2.300	2.350	2.387	2.450	2.486	2.509	2.552	2.570	2.562	2.561	2.539	2.521	2.488	2.430	2.374	2.289	2.221	2.171	2.107	2.042	1.998	1.922	1.853	1.776	1.720	1.625	1.523	1.455	1.359	1.279	1.224	1.128	1.040	0.981	0.898	0.813	0.757	0.668	0.592	0.521	0.469	0.402	0.339	0.302	0.242	0.199	0.176	0.142	0.115	0.095	0.080	0.065	0.055	0.047	0.031	0.024	0.012	0.011	0.004	-0.001	0.000	0.005	0.013	0.009	0.012	0.012	0.016	0.014	0.009	0.006	0.006	0.006	0.003	-0.002	0.000	0.001	-0.002	-0.004	-0.007	-0.010	-0.009	-0.005	-0.006	-0.001	0.001	0.006	0.011	0.007	0.003	0.000	0.000	-0.002	0.000	-0.005	-0.006	-0.004	-0.004	-0.002	-0.006	-0.014
NF29	 Default 	 5/7/2015 	 11:27 AM 	 176.44 	  3.529 	  1.786 	   1.98 	   2.33 	  50.00 	  230 	  1.515 	  0.038 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.942	1.812	1.709	1.650	1.587	1.548	1.546	1.520	1.510	1.510	1.515	1.520	1.529	1.543	1.575	1.620	1.675	1.768	1.852	1.997	2.121	2.197	2.302	2.416	2.533	2.652	2.765	2.831	2.926	3.010	3.059	3.145	3.222	3.286	3.363	3.431	3.464	3.530	3.549	3.545	3.529	3.505	3.485	3.431	3.356	3.276	3.175	3.078	3.015	2.921	2.839	2.774	2.672	2.576	2.464	2.392	2.268	2.131	2.034	1.904	1.786	1.708	1.587	1.460	1.376	1.262	1.149	1.065	0.941	0.837	0.735	0.661	0.561	0.474	0.421	0.346	0.287	0.254	0.209	0.174	0.147	0.126	0.099	0.079	0.068	0.043	0.034	0.019	0.013	0.006	0.001	0.001	0.004	0.007	0.008	0.006	0.005	0.008	0.004	-0.002	-0.003	-0.005	-0.008	-0.006	-0.007	-0.005	-0.003	-0.004	-0.005	-0.006	-0.002	-0.004	-0.006	-0.008	-0.006	-0.005	0.000	0.003	-0.002	-0.003	0.000	-0.001	-0.001	-0.001	-0.010	-0.007	-0.009	-0.009	-0.010	-0.014	-0.021
NF30	 Default 	 5/7/2015 	 11:28 AM 	 187.06 	  3.741 	  1.895 	   1.97 	   2.31 	  50.00 	  230 	  1.620 	  0.061 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.122	1.959	1.863	1.801	1.748	1.657	1.642	1.618	1.600	1.609	1.620	1.610	1.611	1.638	1.671	1.715	1.786	1.881	1.973	2.119	2.259	2.338	2.450	2.568	2.684	2.810	2.917	2.994	3.093	3.186	3.240	3.324	3.411	3.472	3.571	3.627	3.666	3.734	3.763	3.759	3.741	3.716	3.690	3.645	3.564	3.482	3.370	3.269	3.205	3.110	3.016	2.947	2.834	2.733	2.617	2.536	2.406	2.257	2.157	2.017	1.895	1.806	1.669	1.539	1.450	1.324	1.205	1.116	0.987	0.876	0.769	0.693	0.589	0.499	0.442	0.367	0.304	0.272	0.229	0.187	0.155	0.134	0.105	0.083	0.074	0.048	0.036	0.026	0.022	0.020	0.013	0.010	0.013	0.019	0.016	0.018	0.015	0.015	0.012	0.007	0.008	0.008	0.011	0.008	0.003	0.006	0.007	0.003	-0.001	-0.007	-0.007	-0.006	-0.003	-0.003	0.000	0.002	0.006	0.011	0.005	0.002	0.000	0.002	0.003	0.005	-0.004	-0.007	-0.005	-0.005	-0.002	-0.008	-0.014
NF31	 Default 	 5/7/2015 	 11:29 AM 	 117.53 	  2.351 	  1.179 	   1.99 	   2.27 	  50.00 	  230 	  1.036 	  0.082 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.446	1.340	1.267	1.205	1.164	1.079	1.060	1.038	1.022	1.021	1.036	1.034	1.036	1.055	1.082	1.113	1.153	1.205	1.254	1.353	1.441	1.484	1.550	1.627	1.698	1.785	1.857	1.901	1.963	2.020	2.054	2.109	2.164	2.197	2.254	2.292	2.309	2.348	2.364	2.362	2.351	2.334	2.319	2.285	2.245	2.198	2.132	2.067	2.030	1.963	1.902	1.859	1.783	1.719	1.642	1.591	1.502	1.416	1.356	1.264	1.179	1.127	1.046	0.963	0.908	0.835	0.761	0.707	0.629	0.559	0.490	0.443	0.380	0.318	0.281	0.233	0.195	0.176	0.145	0.118	0.095	0.079	0.064	0.045	0.040	0.025	0.021	0.013	0.011	0.009	0.008	0.011	0.011	0.016	0.013	0.012	0.008	0.010	0.010	0.007	0.007	0.004	0.005	0.004	0.001	-0.002	-0.004	-0.008	-0.011	-0.015	-0.014	-0.016	-0.017	-0.015	-0.007	-0.007	-0.005	-0.001	-0.002	-0.002	0.000	-0.004	-0.016	-0.015	-0.017	-0.015	-0.018	-0.015	-0.015	-0.011	-0.018
NF32	 Default 	 5/7/2015 	 11:30 AM 	 272.95 	  5.459 	  2.808 	   1.94 	   2.28 	  50.00 	  230 	  2.394 	 -0.407 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.659	2.612	2.532	2.492	2.401	2.364	2.384	2.375	2.385	2.378	2.394	2.406	2.426	2.455	2.513	2.574	2.660	2.789	2.915	3.146	3.342	3.454	3.617	3.799	3.958	4.165	4.324	4.419	4.556	4.690	4.772	4.883	5.011	5.077	5.188	5.293	5.353	5.444	5.481	5.478	5.459	5.425	5.393	5.319	5.209	5.103	4.932	4.792	4.698	4.560	4.436	4.337	4.167	4.020	3.855	3.739	3.549	3.339	3.190	2.991	2.808	2.681	2.481	2.281	2.149	1.972	1.793	1.665	1.478	1.319	1.156	1.046	0.895	0.756	0.673	0.559	0.467	0.416	0.349	0.288	0.231	0.199	0.156	0.124	0.106	0.074	0.059	0.045	0.044	0.035	0.024	0.021	0.019	0.026	0.021	0.015	0.010	0.017	0.016	0.010	0.009	0.006	0.007	0.007	0.004	0.002	0.004	0.003	0.000	-0.004	-0.003	-0.008	-0.003	-0.002	-0.001	-0.001	0.002	0.005	0.002	0.002	0.000	-0.001	0.000	0.003	-0.003	-0.003	-0.003	-0.003	-0.002	-0.002	-0.007
SN1	 Default 	 5/7/2015 	 11:36 AM 	 107.82 	  2.156 	  1.096 	   1.97 	   2.16 	  50.00 	  230 	  0.998 	  0.099 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.363	1.274	1.229	1.204	1.141	1.063	1.044	1.018	0.993	0.999	0.998	0.991	0.991	0.992	1.006	1.029	1.058	1.100	1.153	1.243	1.324	1.369	1.435	1.501	1.566	1.640	1.696	1.732	1.785	1.838	1.866	1.913	1.965	1.997	2.050	2.085	2.101	2.142	2.163	2.161	2.156	2.149	2.141	2.117	2.079	2.035	1.968	1.911	1.873	1.818	1.768	1.727	1.664	1.611	1.545	1.500	1.421	1.330	1.267	1.175	1.096	1.046	0.965	0.882	0.830	0.760	0.692	0.647	0.576	0.509	0.452	0.407	0.351	0.295	0.263	0.215	0.181	0.162	0.135	0.115	0.093	0.083	0.068	0.055	0.049	0.034	0.026	0.012	0.013	0.007	0.002	0.003	0.004	0.012	0.014	0.015	0.010	0.014	0.010	0.005	0.004	0.003	0.000	-0.004	-0.007	-0.005	-0.005	-0.009	-0.012	-0.017	-0.016	-0.016	-0.016	-0.017	-0.013	-0.010	-0.007	-0.003	-0.005	-0.002	0.000	-0.001	-0.003	-0.003	-0.010	-0.012	-0.015	-0.014	-0.015	-0.017	-0.024
SN2	 Default 	 5/7/2015 	 11:37 AM 	 278.11 	  5.562 	  2.803 	   1.98 	   2.26 	  50.00 	  230 	  2.464 	  0.124 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.820	2.681	2.637	2.622	2.603	2.541	2.520	2.476	2.462	2.475	2.464	2.466	2.479	2.496	2.549	2.607	2.689	2.825	2.954	3.169	3.381	3.497	3.662	3.859	4.027	4.219	4.396	4.500	4.642	4.786	4.867	4.974	5.088	5.174	5.282	5.374	5.429	5.544	5.573	5.570	5.562	5.526	5.495	5.425	5.304	5.188	5.032	4.882	4.779	4.623	4.490	4.386	4.216	4.050	3.874	3.760	3.561	3.350	3.199	2.990	2.803	2.679	2.481	2.284	2.158	1.979	1.799	1.675	1.486	1.321	1.168	1.053	0.898	0.761	0.674	0.560	0.466	0.416	0.347	0.290	0.235	0.200	0.161	0.124	0.110	0.076	0.059	0.046	0.043	0.039	0.032	0.033	0.031	0.038	0.038	0.033	0.030	0.029	0.027	0.022	0.021	0.020	0.018	0.013	0.008	0.013	0.012	0.008	0.004	-0.003	-0.003	-0.001	0.002	0.000	0.004	0.003	0.007	0.008	0.005	0.002	0.000	0.006	0.001	0.004	-0.003	0.002	0.005	0.005	0.003	-0.004	-0.013
SN3	 Default 	 5/7/2015 	 11:38 AM 	 122.94 	  2.459 	  1.255 	   1.96 	   2.27 	  50.00 	  230 	  1.083 	  0.028 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.414	1.342	1.263	1.207	1.141	1.107	1.095	1.092	1.085	1.084	1.083	1.090	1.097	1.110	1.131	1.158	1.197	1.260	1.334	1.431	1.515	1.569	1.645	1.722	1.795	1.885	1.953	2.002	2.066	2.121	2.155	2.213	2.266	2.296	2.356	2.390	2.415	2.460	2.470	2.464	2.459	2.440	2.421	2.391	2.343	2.290	2.223	2.159	2.116	2.054	1.994	1.953	1.876	1.805	1.724	1.675	1.583	1.495	1.433	1.336	1.255	1.206	1.122	1.031	0.978	0.897	0.820	0.765	0.680	0.607	0.537	0.488	0.420	0.361	0.325	0.271	0.233	0.211	0.182	0.158	0.133	0.115	0.099	0.080	0.075	0.055	0.042	0.032	0.030	0.024	0.019	0.022	0.023	0.031	0.030	0.027	0.023	0.028	0.026	0.018	0.018	0.018	0.020	0.020	0.018	0.022	0.023	0.018	0.014	0.006	0.004	0.004	0.006	0.000	0.004	0.003	0.008	0.008	0.006	0.002	0.000	0.004	0.000	0.003	-0.002	0.004	0.007	0.009	0.010	0.006	0.001
SN4	 Default 	 5/7/2015 	 11:39 AM 	 225.29 	  4.506 	  2.236 	   2.01 	   2.31 	  50.00 	  230 	  1.949 	  0.706 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.308	2.185	2.188	2.081	2.001	1.949	1.940	1.946	1.939	1.949	1.949	1.965	1.975	2.006	2.053	2.100	2.192	2.293	2.400	2.592	2.754	2.849	2.985	3.132	3.261	3.426	3.569	3.650	3.766	3.879	3.948	4.041	4.143	4.210	4.289	4.358	4.416	4.483	4.512	4.519	4.506	4.480	4.459	4.396	4.286	4.186	4.044	3.915	3.831	3.712	3.595	3.515	3.386	3.270	3.135	3.035	2.869	2.684	2.564	2.389	2.236	2.135	1.971	1.816	1.716	1.576	1.434	1.337	1.186	1.057	0.935	0.843	0.719	0.611	0.547	0.452	0.379	0.338	0.281	0.238	0.194	0.166	0.132	0.103	0.090	0.067	0.052	0.037	0.034	0.029	0.023	0.024	0.020	0.026	0.022	0.019	0.015	0.017	0.014	0.010	0.008	0.006	0.008	0.009	0.006	0.005	0.008	0.003	0.002	0.000	-0.005	0.000	0.001	0.000	0.002	0.002	0.004	0.008	0.002	0.001	0.000	0.002	-0.003	-0.001	-0.002	0.003	0.002	0.004	0.006	0.006	-0.001
SN5	 Default 	 5/7/2015 	 11:41 AM 	  89.60 	  1.792 	  0.914 	   1.96 	   2.21 	  50.00 	  230 	  0.811 	  0.056 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.236	1.147	1.054	1.017	0.951	0.902	0.866	0.833	0.817	0.816	0.811	0.808	0.818	0.825	0.846	0.867	0.881	0.926	0.975	1.039	1.094	1.129	1.175	1.233	1.291	1.357	1.410	1.441	1.488	1.530	1.557	1.602	1.637	1.657	1.698	1.730	1.752	1.783	1.795	1.793	1.792	1.784	1.774	1.757	1.720	1.690	1.642	1.601	1.567	1.519	1.473	1.437	1.383	1.332	1.274	1.234	1.167	1.098	1.048	0.975	0.914	0.875	0.804	0.734	0.692	0.628	0.571	0.535	0.471	0.417	0.368	0.330	0.285	0.240	0.216	0.174	0.148	0.133	0.110	0.093	0.072	0.062	0.051	0.040	0.034	0.020	0.015	0.006	0.009	0.004	0.000	-0.001	0.003	0.009	0.006	0.006	0.004	0.006	0.004	-0.002	0.003	0.000	0.002	0.003	0.000	0.000	0.005	0.002	-0.003	-0.003	-0.010	-0.010	-0.008	-0.008	-0.004	-0.003	0.000	0.003	0.002	0.000	0.000	0.002	-0.006	-0.004	-0.009	-0.008	-0.009	-0.009	-0.008	-0.013	-0.016
SN6	 Default 	 5/7/2015 	 11:42 AM 	  79.50 	  1.590 	  0.808 	   1.97 	   2.23 	  50.00 	  230 	  0.712 	  0.044 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.057	0.948	0.882	0.829	0.792	0.746	0.738	0.722	0.708	0.711	0.712	0.712	0.712	0.715	0.727	0.746	0.761	0.803	0.845	0.909	0.972	1.003	1.048	1.098	1.146	1.199	1.249	1.282	1.326	1.360	1.385	1.424	1.463	1.492	1.523	1.544	1.554	1.588	1.594	1.592	1.590	1.577	1.567	1.542	1.506	1.465	1.420	1.372	1.348	1.310	1.271	1.248	1.202	1.160	1.118	1.088	1.029	0.966	0.922	0.858	0.808	0.781	0.718	0.657	0.619	0.570	0.521	0.488	0.432	0.383	0.339	0.304	0.262	0.223	0.201	0.161	0.135	0.120	0.100	0.086	0.071	0.063	0.053	0.046	0.044	0.027	0.019	0.013	0.017	0.011	0.005	0.007	0.011	0.021	0.020	0.021	0.015	0.020	0.015	0.012	0.011	0.009	0.008	0.005	-0.002	-0.003	0.000	-0.005	-0.006	-0.008	-0.007	-0.005	0.001	-0.001	0.004	0.002	0.003	0.004	0.000	0.000	0.000	0.004	0.002	0.005	0.001	0.001	0.004	0.001	0.001	-0.005	-0.011
SN7	 Default 	 5/7/2015 	 11:43 AM 	 107.80 	  2.156 	  1.117 	   1.93 	   2.20 	  50.00 	  230 	  0.978 	  0.086 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.383	1.287	1.235	1.160	1.090	1.044	1.017	1.003	0.980	0.974	0.978	0.979	0.974	0.978	0.993	1.010	1.043	1.103	1.159	1.232	1.320	1.372	1.429	1.494	1.559	1.629	1.694	1.736	1.787	1.836	1.867	1.917	1.966	1.998	2.040	2.075	2.102	2.144	2.161	2.159	2.156	2.142	2.134	2.106	2.058	2.008	1.950	1.887	1.856	1.804	1.750	1.716	1.658	1.598	1.533	1.492	1.413	1.328	1.272	1.188	1.117	1.070	0.995	0.911	0.859	0.790	0.719	0.671	0.595	0.531	0.465	0.422	0.365	0.312	0.280	0.233	0.194	0.174	0.149	0.129	0.103	0.091	0.073	0.058	0.054	0.035	0.027	0.013	0.016	0.014	0.013	0.013	0.014	0.023	0.022	0.024	0.019	0.024	0.021	0.018	0.021	0.017	0.013	0.015	0.006	0.007	0.008	0.002	-0.002	-0.005	-0.004	-0.007	-0.004	-0.007	-0.004	-0.002	0.000	0.004	0.001	0.002	0.000	0.003	0.000	0.000	-0.006	-0.005	-0.008	-0.007	-0.005	-0.010	-0.018
SN8	 Default 	 5/7/2015 	 11:44 AM 	 212.99 	  4.260 	  2.185 	   1.95 	   2.25 	  50.00 	  230 	  1.890 	  0.417 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.215	2.145	2.100	2.058	1.983	1.907	1.913	1.893	1.894	1.895	1.890	1.892	1.907	1.933	1.973	2.022	2.085	2.189	2.296	2.462	2.610	2.693	2.822	2.972	3.092	3.237	3.367	3.448	3.558	3.664	3.720	3.809	3.903	3.968	4.058	4.129	4.173	4.238	4.268	4.266	4.260	4.231	4.210	4.146	4.063	3.980	3.852	3.735	3.664	3.544	3.447	3.372	3.239	3.124	2.996	2.910	2.759	2.601	2.486	2.327	2.185	2.090	1.940	1.783	1.682	1.542	1.403	1.301	1.151	1.022	0.899	0.812	0.694	0.589	0.527	0.440	0.376	0.338	0.283	0.238	0.196	0.174	0.143	0.115	0.102	0.076	0.064	0.049	0.047	0.040	0.037	0.034	0.032	0.038	0.037	0.035	0.032	0.033	0.032	0.030	0.028	0.029	0.026	0.026	0.019	0.020	0.017	0.015	0.013	0.008	0.001	0.002	0.002	-0.003	0.001	0.000	0.002	0.007	0.005	0.001	0.000	0.000	-0.003	0.000	-0.006	-0.004	-0.004	-0.002	0.001	-0.005	-0.015
SN9	 Default 	 5/7/2015 	 11:45 AM 	 115.94 	  2.319 	  1.206 	   1.92 	   2.29 	  50.00 	  230 	  1.010 	  0.094 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.392	1.352	1.292	1.231	1.166	1.103	1.068	1.044	1.015	1.013	1.010	1.012	1.021	1.021	1.052	1.085	1.128	1.182	1.245	1.326	1.412	1.461	1.533	1.603	1.673	1.751	1.822	1.870	1.934	1.989	2.016	2.068	2.125	2.163	2.219	2.242	2.260	2.303	2.325	2.328	2.319	2.300	2.287	2.262	2.218	2.171	2.102	2.033	1.995	1.937	1.885	1.842	1.777	1.718	1.651	1.610	1.525	1.439	1.372	1.286	1.206	1.152	1.067	0.982	0.928	0.852	0.777	0.724	0.641	0.572	0.504	0.452	0.389	0.329	0.293	0.238	0.200	0.176	0.146	0.121	0.095	0.080	0.061	0.049	0.042	0.027	0.022	0.014	0.015	0.019	0.017	0.016	0.017	0.024	0.021	0.019	0.014	0.012	0.009	0.008	0.008	0.008	0.011	0.011	0.006	0.007	0.011	0.006	0.005	-0.001	-0.005	-0.004	-0.001	-0.006	-0.004	-0.006	-0.003	0.002	0.003	0.000	0.000	0.002	-0.001	0.002	0.001	-0.003	-0.005	-0.003	0.000	-0.002	-0.009
SN10	 Default 	 5/7/2015 	 11:46 AM 	 118.82 	  2.376 	  1.221 	   1.95 	   2.21 	  50.00 	  230 	  1.074 	  0.085 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.400	1.300	1.257	1.215	1.165	1.128	1.123	1.093	1.067	1.066	1.074	1.081	1.081	1.091	1.111	1.139	1.190	1.252	1.303	1.392	1.481	1.529	1.596	1.665	1.730	1.807	1.879	1.923	1.981	2.035	2.067	2.120	2.179	2.219	2.268	2.298	2.320	2.364	2.384	2.383	2.376	2.357	2.348	2.324	2.275	2.229	2.156	2.089	2.045	1.982	1.925	1.881	1.814	1.749	1.677	1.634	1.548	1.462	1.394	1.299	1.221	1.171	1.089	1.000	0.945	0.867	0.793	0.745	0.659	0.586	0.513	0.464	0.395	0.336	0.298	0.239	0.198	0.177	0.148	0.123	0.100	0.085	0.070	0.058	0.053	0.039	0.031	0.023	0.025	0.025	0.021	0.022	0.024	0.029	0.028	0.029	0.022	0.024	0.021	0.017	0.015	0.014	0.014	0.012	0.008	0.009	0.013	0.008	0.007	0.006	0.003	0.003	0.007	0.005	0.004	0.003	0.005	0.008	0.007	0.004	0.000	-0.002	-0.005	-0.004	-0.007	-0.002	-0.005	-0.002	0.005	0.003	-0.002
