Sample ID	User ID	Date	Time	ng/ul	A260	A280	260/280	260/230	Constant	Cursor Pos.	Cursor abs.	340 raw	Measurement Type	Serial #	Config.	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350
SN21	 Default 	 5/7/2015 	 12:00 PM 	  83.42 	  1.668 	  0.857 	   1.95 	   2.18 	  50.00 	  230 	  0.765 	  0.084 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.108	1.045	0.977	0.912	0.868	0.798	0.784	0.772	0.765	0.765	0.765	0.765	0.760	0.774	0.787	0.810	0.833	0.872	0.914	0.971	1.038	1.074	1.125	1.168	1.218	1.272	1.321	1.351	1.393	1.427	1.449	1.490	1.528	1.551	1.591	1.614	1.625	1.663	1.677	1.675	1.668	1.656	1.644	1.627	1.593	1.553	1.503	1.452	1.427	1.388	1.352	1.318	1.274	1.225	1.177	1.145	1.083	1.022	0.975	0.911	0.857	0.824	0.765	0.704	0.663	0.606	0.554	0.516	0.461	0.408	0.360	0.326	0.279	0.235	0.212	0.175	0.146	0.133	0.110	0.091	0.081	0.074	0.063	0.051	0.047	0.030	0.025	0.017	0.018	0.013	0.013	0.014	0.015	0.023	0.020	0.023	0.014	0.018	0.016	0.009	0.012	0.012	0.013	0.010	0.008	0.006	0.009	0.002	-0.002	-0.008	-0.006	-0.006	-0.006	-0.006	-0.004	-0.004	0.000	0.005	-0.001	-0.003	0.000	0.001	0.003	0.005	-0.001	0.000	-0.001	-0.002	-0.004	-0.008	-0.015
SN22	 Default 	 5/7/2015 	 12:01 PM 	 243.91 	  4.878 	  2.540 	   1.92 	   2.05 	  50.00 	  230 	  2.381 	  0.656 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.534	2.510	2.460	2.448	2.422	2.392	2.402	2.387	2.378	2.373	2.381	2.386	2.389	2.400	2.436	2.483	2.563	2.686	2.792	2.973	3.148	3.239	3.364	3.515	3.645	3.807	3.945	4.021	4.136	4.255	4.322	4.415	4.509	4.577	4.670	4.748	4.796	4.867	4.894	4.892	4.878	4.847	4.813	4.758	4.652	4.552	4.405	4.282	4.193	4.066	3.947	3.860	3.722	3.597	3.449	3.350	3.185	3.001	2.877	2.698	2.540	2.431	2.265	2.095	1.983	1.826	1.674	1.563	1.398	1.256	1.117	1.016	0.882	0.762	0.688	0.585	0.506	0.460	0.400	0.350	0.304	0.275	0.242	0.212	0.195	0.166	0.149	0.130	0.121	0.108	0.096	0.093	0.089	0.096	0.088	0.083	0.077	0.077	0.072	0.064	0.059	0.053	0.047	0.047	0.041	0.038	0.039	0.031	0.029	0.022	0.021	0.015	0.011	0.009	0.009	0.007	0.011	0.010	0.002	0.000	0.000	-0.003	-0.005	-0.006	-0.015	-0.020	-0.025	-0.030	-0.032	-0.040	-0.050
SN23	 Default 	 5/7/2015 	 12:02 PM 	 365.70 	  7.314 	  3.644 	   2.01 	   2.31 	  50.00 	  230 	  3.169 	  0.070 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	3.389	3.330	3.282	3.219	3.151	3.110	3.146	3.141	3.135	3.147	3.169	3.186	3.210	3.276	3.357	3.428	3.572	3.757	3.926	4.248	4.519	4.666	4.886	5.164	5.372	5.633	5.858	5.989	6.178	6.352	6.451	6.590	6.744	6.834	6.953	7.065	7.142	7.288	7.343	7.344	7.314	7.285	7.247	7.160	7.013	6.857	6.631	6.444	6.321	6.124	5.939	5.800	5.566	5.356	5.119	4.953	4.682	4.380	4.183	3.897	3.644	3.478	3.216	2.947	2.775	2.543	2.305	2.140	1.897	1.684	1.475	1.327	1.123	0.940	0.829	0.677	0.554	0.488	0.405	0.330	0.263	0.227	0.178	0.138	0.118	0.081	0.057	0.037	0.034	0.023	0.013	0.011	0.012	0.021	0.021	0.017	0.011	0.014	0.009	0.005	-0.001	-0.005	-0.006	-0.004	-0.005	-0.007	-0.004	-0.007	-0.009	-0.010	-0.012	-0.014	-0.013	-0.010	-0.007	-0.001	0.002	0.005	0.001	0.000	0.000	-0.003	-0.003	-0.002	-0.006	-0.004	-0.004	-0.005	-0.004	-0.006	-0.014
SN24	 Default 	 5/7/2015 	 12:03 PM 	 152.83 	  3.057 	  1.588 	   1.92 	   2.31 	  50.00 	  230 	  1.323 	  0.044 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.688	1.567	1.508	1.463	1.412	1.377	1.344	1.327	1.320	1.322	1.323	1.329	1.335	1.350	1.385	1.414	1.454	1.541	1.601	1.715	1.819	1.880	1.973	2.083	2.177	2.283	2.380	2.440	2.523	2.601	2.651	2.719	2.793	2.844	2.924	2.974	2.999	3.052	3.069	3.065	3.057	3.040	3.021	2.988	2.934	2.868	2.782	2.702	2.644	2.559	2.485	2.430	2.339	2.256	2.164	2.101	1.998	1.884	1.805	1.692	1.588	1.519	1.407	1.293	1.219	1.121	1.022	0.951	0.843	0.756	0.666	0.601	0.513	0.425	0.377	0.314	0.261	0.231	0.196	0.165	0.135	0.121	0.098	0.079	0.070	0.048	0.038	0.028	0.028	0.025	0.019	0.020	0.023	0.030	0.028	0.029	0.024	0.023	0.024	0.020	0.018	0.015	0.017	0.015	0.012	0.017	0.018	0.012	0.011	0.005	0.002	0.007	0.008	0.003	0.005	0.003	0.007	0.007	0.002	0.001	0.000	0.006	0.003	0.007	0.005	0.008	0.010	0.012	0.016	0.009	0.002
SN25	 Default 	 5/7/2015 	 12:04 PM 	 160.41 	  3.208 	  1.617 	   1.98 	   2.35 	  50.00 	  230 	  1.363 	  0.038 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.746	1.685	1.619	1.551	1.474	1.425	1.399	1.372	1.358	1.363	1.363	1.370	1.382	1.403	1.439	1.481	1.539	1.613	1.697	1.816	1.933	1.995	2.094	2.196	2.290	2.414	2.510	2.568	2.654	2.734	2.778	2.849	2.919	2.963	3.045	3.105	3.127	3.185	3.213	3.214	3.208	3.183	3.162	3.121	3.060	2.992	2.902	2.807	2.751	2.666	2.586	2.526	2.428	2.339	2.237	2.171	2.058	1.934	1.850	1.727	1.617	1.549	1.435	1.323	1.246	1.144	1.038	0.966	0.858	0.764	0.669	0.606	0.514	0.433	0.387	0.315	0.261	0.232	0.194	0.162	0.133	0.116	0.089	0.075	0.068	0.046	0.037	0.025	0.025	0.021	0.018	0.016	0.018	0.024	0.024	0.022	0.021	0.022	0.020	0.016	0.015	0.011	0.008	0.005	0.001	0.001	0.003	-0.003	-0.004	-0.007	-0.008	-0.012	-0.009	-0.009	-0.006	-0.006	-0.001	0.003	0.000	0.000	0.000	0.004	0.007	0.010	0.006	0.007	0.007	0.006	0.008	0.001	-0.005
SN26	 Default 	 5/7/2015 	 12:06 PM 	  71.78 	  1.436 	  0.753 	   1.91 	   2.24 	  50.00 	  230 	  0.642 	  0.053 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	0.962	0.885	0.855	0.781	0.731	0.701	0.680	0.664	0.640	0.643	0.642	0.644	0.653	0.650	0.670	0.681	0.714	0.740	0.778	0.825	0.883	0.915	0.954	0.991	1.043	1.098	1.137	1.168	1.199	1.228	1.252	1.292	1.322	1.342	1.377	1.396	1.410	1.436	1.440	1.437	1.436	1.423	1.417	1.397	1.365	1.332	1.287	1.248	1.226	1.194	1.162	1.140	1.106	1.070	1.035	1.008	0.953	0.896	0.855	0.801	0.753	0.724	0.671	0.613	0.577	0.536	0.488	0.457	0.405	0.359	0.317	0.290	0.250	0.215	0.194	0.159	0.139	0.125	0.109	0.093	0.074	0.063	0.051	0.043	0.038	0.025	0.019	0.012	0.016	0.016	0.011	0.011	0.012	0.021	0.018	0.019	0.016	0.018	0.016	0.016	0.015	0.011	0.013	0.014	0.010	0.011	0.016	0.010	0.008	0.003	0.001	0.000	0.000	-0.003	-0.001	-0.001	0.003	0.007	0.002	0.002	0.000	0.004	0.004	0.005	-0.002	0.002	0.000	0.001	0.003	-0.004	-0.012
SN27	 Default 	 5/7/2015 	 12:07 PM 	 244.35 	  4.887 	  2.454 	   1.99 	   2.35 	  50.00 	  230 	  2.076 	  0.027 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.416	2.363	2.303	2.248	2.168	2.132	2.115	2.097	2.078	2.082	2.076	2.094	2.111	2.142	2.197	2.267	2.351	2.471	2.605	2.790	2.973	3.069	3.210	3.378	3.527	3.715	3.859	3.950	4.083	4.207	4.285	4.387	4.492	4.560	4.667	4.750	4.788	4.873	4.902	4.903	4.887	4.852	4.822	4.756	4.647	4.536	4.385	4.244	4.156	4.032	3.912	3.827	3.686	3.553	3.406	3.303	3.131	2.940	2.806	2.617	2.454	2.343	2.163	1.990	1.879	1.723	1.569	1.461	1.294	1.156	1.017	0.917	0.782	0.660	0.588	0.486	0.405	0.358	0.300	0.249	0.203	0.177	0.139	0.111	0.098	0.073	0.057	0.043	0.041	0.036	0.030	0.029	0.028	0.033	0.033	0.030	0.022	0.024	0.022	0.015	0.014	0.013	0.012	0.009	0.010	0.009	0.008	0.004	0.005	0.003	0.002	0.005	0.007	0.005	0.008	0.008	0.008	0.007	0.004	0.001	0.000	0.006	0.007	0.006	0.005	0.008	0.009	0.009	0.007	0.002	-0.005
SN28	 Default 	 5/7/2015 	 12:08 PM 	 153.82 	  3.076 	  1.561 	   1.97 	   2.33 	  50.00 	  230 	  1.322 	  0.045 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	1.778	1.698	1.662	1.628	1.515	1.408	1.376	1.339	1.323	1.325	1.322	1.319	1.328	1.345	1.379	1.420	1.467	1.532	1.613	1.734	1.849	1.910	1.999	2.104	2.200	2.320	2.406	2.468	2.547	2.626	2.671	2.738	2.807	2.852	2.929	2.979	3.004	3.056	3.082	3.079	3.076	3.056	3.039	2.998	2.937	2.873	2.783	2.698	2.645	2.561	2.486	2.435	2.343	2.258	2.161	2.097	1.991	1.871	1.779	1.660	1.561	1.491	1.380	1.268	1.194	1.096	0.999	0.929	0.822	0.730	0.644	0.582	0.499	0.422	0.375	0.304	0.255	0.227	0.189	0.156	0.123	0.107	0.087	0.068	0.062	0.041	0.032	0.022	0.024	0.019	0.015	0.018	0.014	0.021	0.019	0.018	0.013	0.016	0.011	0.006	0.005	0.004	0.001	-0.001	-0.005	-0.002	0.002	-0.003	-0.002	-0.001	0.001	0.000	0.004	0.002	0.006	0.006	0.009	0.010	0.003	0.002	0.000	0.001	0.000	0.002	-0.002	0.000	0.002	0.002	0.003	-0.001	-0.009
SN29	 Default 	 5/7/2015 	 12:09 PM 	 192.01 	  3.840 	  1.975 	   1.94 	   2.24 	  50.00 	  230 	  1.711 	  0.108 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.077	1.939	1.900	1.862	1.794	1.738	1.728	1.710	1.701	1.705	1.711	1.711	1.717	1.740	1.783	1.821	1.876	1.969	2.061	2.211	2.348	2.426	2.539	2.670	2.783	2.917	3.026	3.099	3.201	3.294	3.347	3.428	3.513	3.566	3.660	3.718	3.748	3.817	3.850	3.848	3.840	3.817	3.788	3.739	3.670	3.583	3.461	3.358	3.292	3.195	3.103	3.033	2.921	2.816	2.706	2.630	2.494	2.346	2.245	2.103	1.975	1.894	1.754	1.611	1.521	1.398	1.272	1.187	1.052	0.939	0.826	0.745	0.640	0.546	0.489	0.405	0.347	0.313	0.268	0.230	0.190	0.166	0.138	0.112	0.099	0.073	0.055	0.041	0.036	0.031	0.025	0.026	0.025	0.028	0.030	0.031	0.033	0.034	0.031	0.027	0.026	0.027	0.026	0.022	0.018	0.020	0.022	0.016	0.014	0.007	0.004	0.004	0.005	0.005	0.007	0.005	0.010	0.011	0.005	0.003	0.000	0.002	0.002	0.005	0.000	0.006	0.007	0.006	0.007	-0.002	-0.010
SN30	 Default 	 5/7/2015 	 12:10 PM 	 293.00 	  5.860 	  2.947 	   1.99 	   2.33 	  50.00 	  230 	  2.519 	  0.051 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.773	2.712	2.689	2.646	2.613	2.568	2.551	2.532	2.507	2.515	2.519	2.519	2.529	2.565	2.622	2.689	2.798	2.941	3.077	3.320	3.540	3.656	3.829	4.035	4.206	4.417	4.595	4.705	4.861	5.007	5.101	5.217	5.339	5.423	5.551	5.629	5.703	5.806	5.851	5.855	5.860	5.824	5.788	5.719	5.591	5.476	5.297	5.126	5.012	4.866	4.724	4.624	4.448	4.278	4.100	3.975	3.768	3.534	3.369	3.140	2.947	2.820	2.609	2.396	2.262	2.078	1.893	1.760	1.556	1.380	1.212	1.091	0.922	0.772	0.682	0.553	0.459	0.406	0.338	0.282	0.225	0.195	0.156	0.125	0.108	0.077	0.061	0.043	0.042	0.033	0.024	0.022	0.021	0.025	0.025	0.026	0.021	0.022	0.020	0.019	0.018	0.015	0.010	0.010	0.006	0.007	0.006	-0.002	-0.003	-0.007	-0.009	-0.008	-0.006	-0.007	-0.004	-0.001	0.003	0.008	0.004	0.001	0.000	0.000	0.001	0.002	-0.006	-0.002	0.000	0.000	0.004	0.000	-0.008
SN31	 Default 	 5/7/2015 	 12:11 PM 	 321.32 	  6.426 	  3.337 	   1.93 	   2.32 	  50.00 	  230 	  2.765 	  0.085 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	2.997	2.961	2.921	2.866	2.791	2.761	2.774	2.764	2.756	2.761	2.765	2.787	2.809	2.853	2.919	2.987	3.096	3.238	3.389	3.650	3.879	4.009	4.197	4.425	4.611	4.856	5.062	5.179	5.354	5.514	5.609	5.744	5.882	5.968	6.093	6.198	6.270	6.396	6.441	6.436	6.426	6.387	6.354	6.270	6.127	5.993	5.813	5.651	5.536	5.381	5.231	5.124	4.945	4.764	4.569	4.435	4.211	3.961	3.791	3.553	3.337	3.192	2.958	2.729	2.574	2.361	2.143	1.989	1.767	1.570	1.371	1.231	1.040	0.873	0.775	0.635	0.520	0.460	0.383	0.313	0.251	0.214	0.167	0.129	0.113	0.079	0.061	0.048	0.048	0.038	0.028	0.023	0.021	0.028	0.026	0.024	0.017	0.018	0.015	0.011	0.008	0.006	0.003	0.002	-0.003	-0.001	0.003	-0.002	0.000	-0.003	-0.002	-0.001	0.002	0.002	0.003	0.004	0.008	0.009	0.004	0.001	0.000	-0.001	0.001	0.002	-0.003	-0.004	-0.007	-0.008	-0.007	-0.012	-0.018
SN32	 Default 	 5/7/2015 	 12:12 PM 	  45.65 	  0.913 	  0.477 	   1.91 	   1.89 	  50.00 	  230 	  0.483 	  0.104 	 Measure 	 USB2G24694BA582 	 0.992095/0.42/128/24 	0.684	0.616	0.598	0.555	0.537	0.484	0.492	0.480	0.470	0.477	0.483	0.478	0.477	0.477	0.478	0.488	0.498	0.515	0.540	0.568	0.600	0.621	0.644	0.666	0.695	0.719	0.746	0.761	0.779	0.801	0.811	0.837	0.860	0.869	0.886	0.896	0.908	0.916	0.922	0.919	0.913	0.910	0.906	0.898	0.882	0.859	0.833	0.804	0.794	0.769	0.749	0.733	0.705	0.683	0.656	0.640	0.603	0.567	0.539	0.506	0.477	0.457	0.421	0.390	0.368	0.341	0.316	0.297	0.266	0.241	0.216	0.200	0.176	0.153	0.136	0.112	0.101	0.093	0.081	0.071	0.061	0.056	0.050	0.043	0.038	0.028	0.021	0.012	0.013	0.014	0.009	0.013	0.016	0.024	0.021	0.023	0.018	0.019	0.021	0.016	0.015	0.011	0.005	0.006	0.002	0.005	0.002	-0.003	-0.006	-0.005	-0.004	-0.003	-0.002	-0.007	-0.002	0.001	0.002	0.004	0.000	-0.001	0.000	0.004	0.001	0.002	-0.003	0.002	0.005	0.005	0.006	0.001	-0.007
